Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","132","Cabo Verde","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","582.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","289.745","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","292.895","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","189.2","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","132","Cabo Verde","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","378.148","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16396.86","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","8115.527","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8281.334","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","12665.049","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","116","Cambodge","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4050.459","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","26491.087","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","13210.626","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","13280.46","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","11016.661","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","120","Cameroun","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","14941.523","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","37888.705","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18826.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","19062.163","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","6933.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","124","Canada","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","30670.064","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","19300.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","9579.957","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","9720.358","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2267.065","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","152","Chili","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","16205.574","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1456928.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","743586.579","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","713341.908","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","554487.938","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","159","Chine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","902077.76","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","7500.958","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3462.186","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4038.771","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","344","Chine - RAS de Hong-Kong","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7547.652","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","676.283","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","317.655","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","358.628","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","446","Chine - RAS de Macao","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","651.875","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1424929.781","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","727993.76","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","696936.022","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","549472.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","156","Chine, continentale","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","875075.919","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","23821.464","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","11812.978","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","12008.487","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","5015.591","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Chine, Taiwan Province de","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","18802.314","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1237.537","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","619.932","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","617.605","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","400.589","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","196","Chypre","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","806.754","X","Ciffre de sources internationales",""
