"""#### EXPORT DONNEES METEO POUR ""ORLéANS"" (LAT/LON: 47.902964/1.909251)"
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt"""
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2015-02-18,7,0,14,0,6,3,0,85,10,1041,24.875,8,2,-0,113,116,116,0,1,10.7,météo très défavorable
2015-02-19,7,0,24,0,7,5,0,81,10,1036,43.5,7,2,-1,113,122,122,0,1,6.9,météo très défavorable
2015-02-20,8,4,39,4,8,7,5,85,7.875,1023,92.625,8,5,0,122,122,122,0,1,5.4,météo très défavorable
2015-02-21,6,1,21,2,5,3,0,86,10,1007,56.125,6,4,-1,119,122,113,0,1,6.9,météo très défavorable
2015-02-22,7,-0,18,-0,6,3,0,77,10,1014,32.375,7,2,4,113,113,122,0,1,10,météo très défavorable
2015-02-23,10,4,34,8,10,6,6,93,8.625,1004,79.125,10,8,5,122,116,122,0,1,5.4,météo très défavorable
2015-02-24,8,1,31,1,8,5,0,80,9.75,1020,47.125,8,3,-1,116,200,113,0,1,8.5,météo très défavorable
2015-02-25,9,2,20,2,7,7,1.3,90,7.875,1021,80.125,9,7,0,122,122,143,0,1,5.4,météo très défavorable
2015-02-26,12,6,17,7,10,10,6.3,97,7.25,1021,99,12,10,5,248,122,122,0,1,5.5,météo défavorable
2015-02-27,8,3,25,3,8,4,0.4,70,9.375,1024,41.375,8,5,1,116,116,116,0,1,11,météo très défavorable
2015-02-28,8,1,27,1,7,7,0.1,75,10,1024,58.25,8,5,0,113,119,122,0,1,7,météo très défavorable
2015-03-01,12,7,31,10,12,11,3.6,93,9.75,1011,96.875,12,9,8,296,122,122,0,1,5.5,météo défavorable
2015-03-02,10,5,40,7,10,6,1.7,76,9.75,1022,42.875,10,8,4,119,113,113,0,1,11.1,météo très défavorable
2015-03-03,11,3,28,3,11,7,0.9,75,9.875,1026,58.75,11,6,3,116,116,122,0,1,8.6,météo très défavorable
2015-03-04,8,1,26,1,8,4,1.1,77,9.875,1037,15.5,8,1,-0,113,116,113,0,1,11.1,météo très défavorable
2015-03-05,10,1,15,1,9,6,0,78,10,1040,4.875,10,2,2,113,113,113,0,1,11.2,météo très défavorable
2015-03-06,11,1,8,1,10,6,0,66,10,1040,5.5,12,2,5,113,113,113,0,1,11.2,météo très défavorable
2015-03-07,15,2,10,2,13,9,0,57,10,1034,36.375,15,1,5,113,122,116,0,1,8.6,météo correcte
2015-03-08,17,3,8,3,15,11,0,44,10,1027,18.625,18,5,10,116,116,113,0,1,11.3,météo correcte
2015-03-09,14,4,13,4,11,9,0,88,8.75,1028,58.125,14,6,5,248,119,119,0,1,8.6,météo correcte
2015-03-10,12,5,18,8,11,8,0.6,77,9.625,1027,53.625,12,5,7,113,119,119,0,1,7.1,météo très défavorable
